cnty_name,hospital_type,care_type,care_type_year,count,census_year,census_count,popn_est_year,popn_est_count
Lincoln,stgh,psych_ped_care_svc,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_ped_care_svc,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_ped_care_svc,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_ped_care_svc,2021,0,2010,34457,2021,35828
Lincoln,stgh,psych_gertrc_svc,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_gertrc_svc,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_gertrc_svc,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_gertrc_svc,2021,0,2010,34457,2021,35828
Lincoln,stgh,psych_eductnl_svc,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_eductnl_svc,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_eductnl_svc,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_eductnl_svc,2021,0,2010,34457,2021,35828
Lincoln,stgh,psych_outpt_svc,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_outpt_svc,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_outpt_svc,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_outpt_svc,2021,0,2010,34457,2021,35828
Lincoln,stgh,psych_intensv_outpt_svc,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_intensv_outpt_svc,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_intensv_outpt_svc,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_intensv_outpt_svc,2021,0,2010,34457,2021,35828
Lincoln,sth,socl_comn_psych_svc,2021,0,2020,35237,2022,36215
Lincoln,sth,socl_comn_psych_svc,2021,0,2020,35237,2021,35828
Lincoln,sth,socl_comn_psych_svc,2021,0,2010,34457,2022,36215
Lincoln,sth,socl_comn_psych_svc,2021,0,2010,34457,2021,35828
Lincoln,sth,natal_postprtm_psych_svc,2021,0,2020,35237,2022,36215
Lincoln,sth,natal_postprtm_psych_svc,2021,0,2020,35237,2021,35828
Lincoln,sth,natal_postprtm_psych_svc,2021,0,2010,34457,2022,36215
Lincoln,sth,natal_postprtm_psych_svc,2021,0,2010,34457,2021,35828
Lincoln,stgh,psych_php_adult,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_php_adult,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_php_adult,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_php_adult,2021,0,2010,34457,2021,35828
Lincoln,stgh,psych_php_ped,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_php_ped,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_php_ped,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_php_ped,2021,0,2010,34457,2021,35828
Lincoln,stgh,psych_rsdntl_tx_adult,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_rsdntl_tx_adult,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_rsdntl_tx_adult,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_rsdntl_tx_adult,2021,0,2010,34457,2021,35828
Lincoln,stgh,psych_rsdntl_tx_ped,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_rsdntl_tx_ped,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_rsdntl_tx_ped,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_rsdntl_tx_ped,2021,0,2010,34457,2021,35828
Lincoln,stgh,rural_hlth_clincs,2021,1,2020,35237,2022,36215
Lincoln,stgh,rural_hlth_clincs,2021,1,2020,35237,2021,35828
Lincoln,stgh,rural_hlth_clincs,2021,1,2010,34457,2022,36215
Lincoln,stgh,rural_hlth_clincs,2021,1,2010,34457,2021,35828
Lincoln,stgh,psych_care,2021,0,2020,35237,2022,36215
Lincoln,stgh,psych_care,2021,0,2020,35237,2021,35828
Lincoln,stgh,psych_care,2021,0,2010,34457,2022,36215
Lincoln,stgh,psych_care,2021,0,2010,34457,2021,35828
Lincoln,stgh,substnc_use_inpat_care,2021,0,2020,35237,2022,36215
Lincoln,stgh,substnc_use_inpat_care,2021,0,2020,35237,2021,35828
Lincoln,stgh,substnc_use_inpat_care,2021,0,2010,34457,2022,36215
Lincoln,stgh,substnc_use_inpat_care,2021,0,2010,34457,2021,35828
Lincoln,stgh,substnc_use_ped_svc,2021,0,2020,35237,2022,36215
Lincoln,stgh,substnc_use_ped_svc,2021,0,2020,35237,2021,35828
Lincoln,stgh,substnc_use_ped_svc,2021,0,2010,34457,2022,36215
Lincoln,stgh,substnc_use_ped_svc,2021,0,2010,34457,2021,35828
Lincoln,stgh,substnc_use_outpt_svc,2021,1,2020,35237,2022,36215
Lincoln,stgh,substnc_use_outpt_svc,2021,1,2020,35237,2021,35828
Lincoln,stgh,substnc_use_outpt_svc,2021,1,2010,34457,2022,36215
Lincoln,stgh,substnc_use_outpt_svc,2021,1,2010,34457,2021,35828
Lincoln,stgh,substnc_use_php,2021,0,2020,35237,2022,36215
Lincoln,stgh,substnc_use_php,2021,0,2020,35237,2021,35828
Lincoln,stgh,substnc_use_php,2021,0,2010,34457,2022,36215
Lincoln,stgh,substnc_use_php,2021,0,2010,34457,2021,35828
Lincoln,sth,med_assistd_opid_tx,2021,1,2020,35237,2022,36215
Lincoln,sth,med_assistd_opid_tx,2021,1,2020,35237,2021,35828
Lincoln,sth,med_assistd_opid_tx,2021,1,2010,34457,2022,36215
Lincoln,sth,med_assistd_opid_tx,2021,1,2010,34457,2021,35828
Lincoln,sth,med_assistd_oth_subst_tx,2021,0,2020,35237,2022,36215
Lincoln,sth,med_assistd_oth_subst_tx,2021,0,2020,35237,2021,35828
Lincoln,sth,med_assistd_oth_subst_tx,2021,0,2010,34457,2022,36215
Lincoln,sth,med_assistd_oth_subst_tx,2021,0,2010,34457,2021,35828
Oxford,stgh,gen_med_surg_care_adult,2021,2,2020,57777,2022,59495
Oxford,stgh,gen_med_surg_care_adult,2021,2,2020,57777,2021,58629
Oxford,stgh,gen_med_surg_care_adult,2021,2,2010,57833,2022,59495
Oxford,stgh,gen_med_surg_care_adult,2021,2,2010,57833,2021,58629
Oxford,stgh,gen_med_surg_care_ped,2021,2,2020,57777,2022,59495
Oxford,stgh,gen_med_surg_care_ped,2021,2,2020,57777,2021,58629
Oxford,stgh,gen_med_surg_care_ped,2021,2,2010,57833,2022,59495
Oxford,stgh,gen_med_surg_care_ped,2021,2,2010,57833,2021,58629
Oxford,stgh,obstetrc_care,2021,2,2020,57777,2022,59495
Oxford,stgh,obstetrc_care,2021,2,2020,57777,2021,58629
Oxford,stgh,obstetrc_care,2021,2,2010,57833,2022,59495
Oxford,stgh,obstetrc_care,2021,2,2010,57833,2021,58629
Oxford,stgh,neonat_icu,2021,0,2020,57777,2022,59495
Oxford,stgh,neonat_icu,2021,0,2020,57777,2021,58629
Oxford,stgh,neonat_icu,2021,0,2010,57833,2022,59495
Oxford,stgh,neonat_icu,2021,0,2010,57833,2021,58629
Oxford,stgh,amb_svc,2021,1,2020,57777,2022,59495
Oxford,stgh,amb_svc,2021,1,2020,57777,2021,58629
Oxford,stgh,amb_svc,2021,1,2010,57833,2022,59495
Oxford,stgh,amb_svc,2021,1,2010,57833,2021,58629
Oxford,stgh,air_amb_svc,2021,0,2020,57777,2022,59495
Oxford,stgh,air_amb_svc,2021,0,2020,57777,2021,58629
Oxford,stgh,air_amb_svc,2021,0,2010,57833,2022,59495
Oxford,stgh,air_amb_svc,2021,0,2010,57833,2021,58629
Oxford,stgh,birth_postprtm_rm,2021,2,2020,57777,2022,59495
Oxford,stgh,birth_postprtm_rm,2021,2,2020,57777,2021,58629
Oxford,stgh,birth_postprtm_rm,2021,2,2010,57833,2022,59495
Oxford,stgh,birth_postprtm_rm,2021,2,2010,57833,2021,58629
Oxford,stgh,case_mgmt,2021,2,2020,57777,2022,59495
Oxford,stgh,case_mgmt,2021,2,2020,57777,2021,58629
Oxford,stgh,case_mgmt,2021,2,2010,57833,2022,59495
Oxford,stgh,case_mgmt,2021,2,2010,57833,2021,58629
Oxford,stgh,chemthpy,2021,2,2020,57777,2022,59495
Oxford,stgh,chemthpy,2021,2,2020,57777,2021,58629
Oxford,stgh,chemthpy,2021,2,2010,57833,2022,59495
Oxford,stgh,chemthpy,2021,2,2010,57833,2021,58629
Oxford,stgh,criss_prevn,2021,0,2020,57777,2022,59495
Oxford,stgh,criss_prevn,2021,0,2020,57777,2021,58629
Oxford,stgh,criss_prevn,2021,0,2010,57833,2022,59495
Oxford,stgh,criss_prevn,2021,0,2010,57833,2021,58629
Oxford,stgh,ed,2021,2,2020,57777,2022,59495
Oxford,stgh,ed,2021,2,2020,57777,2021,58629
Oxford,stgh,ed,2021,2,2010,57833,2022,59495
Oxford,stgh,ed,2021,2,2010,57833,2021,58629
Oxford,stgh,off_camps_ed,2021,0,2020,57777,2022,59495
Oxford,stgh,off_camps_ed,2021,0,2020,57777,2021,58629
Oxford,stgh,off_camps_ed,2021,0,2010,57833,2022,59495
Oxford,stgh,off_camps_ed,2021,0,2010,57833,2021,58629
Oxford,stgh,ped_ed,2021,0,2020,57777,2022,59495
Oxford,stgh,ped_ed,2021,0,2020,57777,2021,58629
Oxford,stgh,ped_ed,2021,0,2010,57833,2022,59495
Oxford,stgh,ped_ed,2021,0,2010,57833,2021,58629
Oxford,stgh,cert_tram_ctr,2021,1,2020,57777,2022,59495
Oxford,stgh,cert_tram_ctr,2021,1,2020,57777,2021,58629
Oxford,stgh,cert_tram_ctr,2021,1,2010,57833,2022,59495
Oxford,stgh,cert_tram_ctr,2021,1,2010,57833,2021,58629
Oxford,stgh,comn_hlth_eductn,2021,2,2020,57777,2022,59495
Oxford,stgh,comn_hlth_eductn,2021,2,2020,57777,2021,58629
Oxford,stgh,comn_hlth_eductn,2021,2,2010,57833,2022,59495
Oxford,stgh,comn_hlth_eductn,2021,2,2010,57833,2021,58629
Oxford,stgh,oncolgy_svc,2021,2,2020,57777,2022,59495
Oxford,stgh,oncolgy_svc,2021,2,2020,57777,2021,58629
Oxford,stgh,oncolgy_svc,2021,2,2010,57833,2022,59495
Oxford,stgh,oncolgy_svc,2021,2,2010,57833,2021,58629
Oxford,stgh,prim_care_deprtmnt,2021,2,2020,57777,2022,59495
Oxford,stgh,prim_care_deprtmnt,2021,2,2020,57777,2021,58629
Oxford,stgh,prim_care_deprtmnt,2021,2,2010,57833,2022,59495
Oxford,stgh,prim_care_deprtmnt,2021,2,2010,57833,2021,58629
Oxford,stgh,psych_conslttn_lisn_svc,2021,1,2020,57777,2022,59495
Oxford,stgh,psych_conslttn_lisn_svc,2021,1,2020,57777,2021,58629
Oxford,stgh,psych_conslttn_lisn_svc,2021,1,2010,57833,2022,59495
Oxford,stgh,psych_conslttn_lisn_svc,2021,1,2010,57833,2021,58629
Oxford,stnglth,psych_conslt_svc,2021,0,2020,57777,2022,59495
Oxford,stnglth,psych_conslt_svc,2021,0,2020,57777,2021,58629
Oxford,stnglth,psych_conslt_svc,2021,0,2010,57833,2022,59495
Oxford,stnglth,psych_conslt_svc,2021,0,2010,57833,2021,58629
Oxford,stgh,psych_ped_care_svc,2021,0,2020,57777,2022,59495
Oxford,stgh,psych_ped_care_svc,2021,0,2020,57777,2021,58629
Oxford,stgh,psych_ped_care_svc,2021,0,2010,57833,2022,59495
Oxford,stgh,psych_ped_care_svc,2021,0,2010,57833,2021,58629
Oxford,stgh,psych_gertrc_svc,2021,0,2020,57777,2022,59495
Oxford,stgh,psych_gertrc_svc,2021,0,2020,57777,2021,58629
Oxford,stgh,psych_gertrc_svc,2021,0,2010,57833,2022,59495
Oxford,stgh,psych_gertrc_svc,2021,0,2010,57833,2021,58629
Oxford,stgh,psych_eductnl_svc,2021,0,2020,57777,2022,59495
Oxford,stgh,psych_eductnl_svc,2021,0,2020,57777,2021,58629
Oxford,stgh,psych_eductnl_svc,2021,0,2010,57833,2022,59495
Oxford,stgh,psych_eductnl_svc,2021,0,2010,57833,2021,58629
Oxford,stgh,psych_outpt_svc,2021,0,2020,57777,2022,59495
Oxford,stgh,psych_outpt_svc,2021,0,2020,57777,2021,58629
Oxford,stgh,psych_outpt_svc,2021,0,2010,57833,2022,59495
Oxford,stgh,psych_outpt_svc,2021,0,2010,57833,2021,58629
Oxford,stgh,psych_intensv_outpt_svc,2021,0,2020,57777,2022,59495
Oxford,stgh,psych_intensv_outpt_svc,2021,0,2020,57777,2021,58629
Oxford,stgh,psych_intensv_outpt_svc,2021,0,2010,57833,2022,59495
Oxford,stgh,psych_intensv_outpt_svc,2021,0,2010,57833,2021,58629
Oxford,sth,socl_comn_psych_svc,2021,0,2020,57777,2022,59495
Oxford,sth,socl_comn_psych_svc,2021,0,2020,57777,2021,58629
Oxford,sth,socl_comn_psych_svc,2021,0,2010,57833,2022,59495
Oxford,sth,socl_comn_psych_svc,2021,0,2010,57833,2021,58629
Oxford,sth,natal_postprtm_psych_svc,2021,0,2020,57777,2022,59495
Oxford,sth,natal_postprtm_psych_svc,2021,0,2020,57777,2021,58629
Oxford,sth,natal_postprtm_psych_svc,2021,0,2010,57833,2022,59495
Oxford,sth,natal_postprtm_psych_svc,2021,0,2010,57833,2021,58629
Oxford,stgh,psych_php_adult,2021,0,2020,57777,2022,59495
Oxford,stgh,psych_php_adult,2021,0,2020,57777,2021,58629
Oxford,stgh,psych_php_adult,2021,0,2010,57833,2022,59495
Oxford,stgh,psych_php_adult,2021,0,2010,57833,2021,58629
Oxford,stgh,psych_php_ped,2021,0,2020,57777,2022,59495
Oxford,stgh,psych_php_ped,2021,0,2020,57777,2021,58629
Oxford,stgh,psych_php_ped,2021,0,2010,57833,2022,59495
Oxford,stgh,psych_php_ped,2021,0,2010,57833,2021,58629
Oxford,stgh,psych_rsdntl_tx_adult,2021,0,2020,57777,2022,59495
Oxford,stgh,psych_rsdntl_tx_adult,2021,0,2020,57777,2021,58629
Oxford,stgh,psych_rsdntl_tx_adult,2021,0,2010,57833,2022,59495
Oxford,stgh,psych_rsdntl_tx_adult,2021,0,2010,57833,2021,58629
Oxford,stgh,psych_rsdntl_tx_ped,2021,0,2020,57777,2022,59495
Oxford,stgh,psych_rsdntl_tx_ped,2021,0,2020,57777,2021,58629
Oxford,stgh,psych_rsdntl_tx_ped,2021,0,2010,57833,2022,59495
Oxford,stgh,psych_rsdntl_tx_ped,2021,0,2010,57833,2021,58629
Oxford,stgh,rural_hlth_clincs,2021,2,2020,57777,2022,59495
Oxford,stgh,rural_hlth_clincs,2021,2,2020,57777,2021,58629
Oxford,stgh,rural_hlth_clincs,2021,2,2010,57833,2022,59495
Oxford,stgh,rural_hlth_clincs,2021,2,2010,57833,2021,58629
Oxford,stgh,psych_care,2021,0,2020,57777,2022,59495
Oxford,stgh,psych_care,2021,0,2020,57777,2021,58629
Oxford,stgh,psych_care,2021,0,2010,57833,2022,59495
Oxford,stgh,psych_care,2021,0,2010,57833,2021,58629
Oxford,stgh,substnc_use_inpat_care,2021,0,2020,57777,2022,59495
Oxford,stgh,substnc_use_inpat_care,2021,0,2020,57777,2021,58629
Oxford,stgh,substnc_use_inpat_care,2021,0,2010,57833,2022,59495
Oxford,stgh,substnc_use_inpat_care,2021,0,2010,57833,2021,58629
Oxford,stgh,substnc_use_ped_svc,2021,0,2020,57777,2022,59495
Oxford,stgh,substnc_use_ped_svc,2021,0,2020,57777,2021,58629
Oxford,stgh,substnc_use_ped_svc,2021,0,2010,57833,2022,59495
Oxford,stgh,substnc_use_ped_svc,2021,0,2010,57833,2021,58629
Oxford,stgh,substnc_use_outpt_svc,2021,2,2020,57777,2022,59495
Oxford,stgh,substnc_use_outpt_svc,2021,2,2020,57777,2021,58629
Oxford,stgh,substnc_use_outpt_svc,2021,2,2010,57833,2022,59495
Oxford,stgh,substnc_use_outpt_svc,2021,2,2010,57833,2021,58629
Oxford,stgh,substnc_use_php,2021,0,2020,57777,2022,59495
Oxford,stgh,substnc_use_php,2021,0,2020,57777,2021,58629
Oxford,stgh,substnc_use_php,2021,0,2010,57833,2022,59495
Oxford,stgh,substnc_use_php,2021,0,2010,57833,2021,58629
Oxford,sth,med_assistd_opid_tx,2021,2,2020,57777,2022,59495
Oxford,sth,med_assistd_opid_tx,2021,2,2020,57777,2021,58629
Oxford,sth,med_assistd_opid_tx,2021,2,2010,57833,2022,59495
Oxford,sth,med_assistd_opid_tx,2021,2,2010,57833,2021,58629
Oxford,sth,med_assistd_oth_subst_tx,2021,2,2020,57777,2022,59495
Oxford,sth,med_assistd_oth_subst_tx,2021,2,2020,57777,2021,58629
Oxford,sth,med_assistd_oth_subst_tx,2021,2,2010,57833,2022,59495
Oxford,sth,med_assistd_oth_subst_tx,2021,2,2010,57833,2021,58629
Penobscot,stgh,gen_med_surg_care_adult,2021,3,2020,152199,2022,153704
Penobscot,stgh,gen_med_surg_care_adult,2021,3,2020,152199,2021,152765
Penobscot,stgh,gen_med_surg_care_adult,2021,3,2010,153923,2022,153704
Penobscot,stgh,gen_med_surg_care_adult,2021,3,2010,153923,2021,152765
Penobscot,stgh,gen_med_surg_care_ped,2021,1,2020,152199,2022,153704
Penobscot,stgh,gen_med_surg_care_ped,2021,1,2020,152199,2021,152765
Penobscot,stgh,gen_med_surg_care_ped,2021,1,2010,153923,2022,153704
Penobscot,stgh,gen_med_surg_care_ped,2021,1,2010,153923,2021,152765
Penobscot,stgh,obstetrc_care,2021,1,2020,152199,2022,153704
Penobscot,stgh,obstetrc_care,2021,1,2020,152199,2021,152765
Penobscot,stgh,obstetrc_care,2021,1,2010,153923,2022,153704
Penobscot,stgh,obstetrc_care,2021,1,2010,153923,2021,152765
Penobscot,stgh,neonat_icu,2021,1,2020,152199,2022,153704
Penobscot,stgh,neonat_icu,2021,1,2020,152199,2021,152765
Penobscot,stgh,neonat_icu,2021,1,2010,153923,2022,153704
Penobscot,stgh,neonat_icu,2021,1,2010,153923,2021,152765
Penobscot,stgh,amb_svc,2021,0,2020,152199,2022,153704
Penobscot,stgh,amb_svc,2021,0,2020,152199,2021,152765
Penobscot,stgh,amb_svc,2021,0,2010,153923,2022,153704
Penobscot,stgh,amb_svc,2021,0,2010,153923,2021,152765
Penobscot,stgh,air_amb_svc,2021,0,2020,152199,2022,153704
Penobscot,stgh,air_amb_svc,2021,0,2020,152199,2021,152765
Penobscot,stgh,air_amb_svc,2021,0,2010,153923,2022,153704
Penobscot,stgh,air_amb_svc,2021,0,2010,153923,2021,152765
Penobscot,stgh,birth_postprtm_rm,2021,1,2020,152199,2022,153704
Penobscot,stgh,birth_postprtm_rm,2021,1,2020,152199,2021,152765
Penobscot,stgh,birth_postprtm_rm,2021,1,2010,153923,2022,153704
Penobscot,stgh,birth_postprtm_rm,2021,1,2010,153923,2021,152765
Penobscot,stgh,case_mgmt,2021,3,2020,152199,2022,153704
Penobscot,stgh,case_mgmt,2021,3,2020,152199,2021,152765
Penobscot,stgh,case_mgmt,2021,3,2010,153923,2022,153704
Penobscot,stgh,case_mgmt,2021,3,2010,153923,2021,152765
Penobscot,stgh,chemthpy,2021,2,2020,152199,2022,153704
Penobscot,stgh,chemthpy,2021,2,2020,152199,2021,152765
Penobscot,stgh,chemthpy,2021,2,2010,153923,2022,153704
Penobscot,stgh,chemthpy,2021,2,2010,153923,2021,152765
Penobscot,stgh,criss_prevn,2021,0,2020,152199,2022,153704
Penobscot,stgh,criss_prevn,2021,0,2020,152199,2021,152765
Penobscot,stgh,criss_prevn,2021,0,2010,153923,2022,153704
Penobscot,stgh,criss_prevn,2021,0,2010,153923,2021,152765
Penobscot,stgh,ed,2021,3,2020,152199,2022,153704
Penobscot,stgh,ed,2021,3,2020,152199,2021,152765
Penobscot,stgh,ed,2021,3,2010,153923,2022,153704
Penobscot,stgh,ed,2021,3,2010,153923,2021,152765
Penobscot,stgh,off_camps_ed,2021,0,2020,152199,2022,153704
Penobscot,stgh,off_camps_ed,2021,0,2020,152199,2021,152765
Penobscot,stgh,off_camps_ed,2021,0,2010,153923,2022,153704
Penobscot,stgh,off_camps_ed,2021,0,2010,153923,2021,152765
Penobscot,stgh,ped_ed,2021,1,2020,152199,2022,153704
Penobscot,stgh,ped_ed,2021,1,2020,152199,2021,152765
Penobscot,stgh,ped_ed,2021,1,2010,153923,2022,153704
Penobscot,stgh,ped_ed,2021,1,2010,153923,2021,152765
Penobscot,stgh,cert_tram_ctr,2021,1,2020,152199,2022,153704
Penobscot,stgh,cert_tram_ctr,2021,1,2020,152199,2021,152765
Penobscot,stgh,cert_tram_ctr,2021,1,2010,153923,2022,153704
Penobscot,stgh,cert_tram_ctr,2021,1,2010,153923,2021,152765
Penobscot,stgh,comn_hlth_eductn,2021,3,2020,152199,2022,153704
Penobscot,stgh,comn_hlth_eductn,2021,3,2020,152199,2021,152765
Penobscot,stgh,comn_hlth_eductn,2021,3,2010,153923,2022,153704
Penobscot,stgh,comn_hlth_eductn,2021,3,2010,153923,2021,152765
Penobscot,stgh,oncolgy_svc,2021,2,2020,152199,2022,153704
Penobscot,stgh,oncolgy_svc,2021,2,2020,152199,2021,152765
Penobscot,stgh,oncolgy_svc,2021,2,2010,153923,2022,153704
Penobscot,stgh,oncolgy_svc,2021,2,2010,153923,2021,152765
Penobscot,stgh,prim_care_deprtmnt,2021,3,2020,152199,2022,153704
Penobscot,stgh,prim_care_deprtmnt,2021,3,2020,152199,2021,152765
Penobscot,stgh,prim_care_deprtmnt,2021,3,2010,153923,2022,153704
Penobscot,stgh,prim_care_deprtmnt,2021,3,2010,153923,2021,152765
Penobscot,stgh,psych_conslttn_lisn_svc,2021,2,2020,152199,2022,153704
Penobscot,stgh,psych_conslttn_lisn_svc,2021,2,2020,152199,2021,152765
Penobscot,stgh,psych_conslttn_lisn_svc,2021,2,2010,153923,2022,153704
Penobscot,stgh,psych_conslttn_lisn_svc,2021,2,2010,153923,2021,152765
Penobscot,stnglth,psych_conslt_svc,2021,1,2020,152199,2022,153704
Penobscot,stnglth,psych_conslt_svc,2021,1,2020,152199,2021,152765
Penobscot,stnglth,psych_conslt_svc,2021,1,2010,153923,2022,153704
Penobscot,stnglth,psych_conslt_svc,2021,1,2010,153923,2021,152765
Penobscot,stgh,psych_ped_care_svc,2021,0,2020,152199,2022,153704
Penobscot,stgh,psych_ped_care_svc,2021,0,2020,152199,2021,152765
Penobscot,stgh,psych_ped_care_svc,2021,0,2010,153923,2022,153704
Penobscot,stgh,psych_ped_care_svc,2021,0,2010,153923,2021,152765
Penobscot,stgh,psych_gertrc_svc,2021,0,2020,152199,2022,153704
Penobscot,stgh,psych_gertrc_svc,2021,0,2020,152199,2021,152765
Penobscot,stgh,psych_gertrc_svc,2021,0,2010,153923,2022,153704
Penobscot,stgh,psych_gertrc_svc,2021,0,2010,153923,2021,152765
Penobscot,stgh,psych_eductnl_svc,2021,0,2020,152199,2022,153704
Penobscot,stgh,psych_eductnl_svc,2021,0,2020,152199,2021,152765
Penobscot,stgh,psych_eductnl_svc,2021,0,2010,153923,2022,153704
Penobscot,stgh,psych_eductnl_svc,2021,0,2010,153923,2021,152765
Penobscot,stgh,psych_outpt_svc,2021,1,2020,152199,2022,153704
Penobscot,stgh,psych_outpt_svc,2021,1,2020,152199,2021,152765
Penobscot,stgh,psych_outpt_svc,2021,1,2010,153923,2022,153704
Penobscot,stgh,psych_outpt_svc,2021,1,2010,153923,2021,152765
Penobscot,stgh,psych_intensv_outpt_svc,2021,0,2020,152199,2022,153704
Penobscot,stgh,psych_intensv_outpt_svc,2021,0,2020,152199,2021,152765
Penobscot,stgh,psych_intensv_outpt_svc,2021,0,2010,153923,2022,153704
Penobscot,stgh,psych_intensv_outpt_svc,2021,0,2010,153923,2021,152765
Penobscot,sth,socl_comn_psych_svc,2021,0,2020,152199,2022,153704
Penobscot,sth,socl_comn_psych_svc,2021,0,2020,152199,2021,152765
Penobscot,sth,socl_comn_psych_svc,2021,0,2010,153923,2022,153704
Penobscot,sth,socl_comn_psych_svc,2021,0,2010,153923,2021,152765
Penobscot,sth,natal_postprtm_psych_svc,2021,0,2020,152199,2022,153704
Penobscot,sth,natal_postprtm_psych_svc,2021,0,2020,152199,2021,152765
Penobscot,sth,natal_postprtm_psych_svc,2021,0,2010,153923,2022,153704
Penobscot,sth,natal_postprtm_psych_svc,2021,0,2010,153923,2021,152765
Penobscot,stgh,psych_php_adult,2021,0,2020,152199,2022,153704
Penobscot,stgh,psych_php_adult,2021,0,2020,152199,2021,152765
Penobscot,stgh,psych_php_adult,2021,0,2010,153923,2022,153704
Penobscot,stgh,psych_php_adult,2021,0,2010,153923,2021,152765
Penobscot,stgh,psych_php_ped,2021,0,2020,152199,2022,153704
Penobscot,stgh,psych_php_ped,2021,0,2020,152199,2021,152765
Penobscot,stgh,psych_php_ped,2021,0,2010,153923,2022,153704
Penobscot,stgh,psych_php_ped,2021,0,2010,153923,2021,152765
Penobscot,stgh,psych_rsdntl_tx_adult,2021,0,2020,152199,2022,153704
Penobscot,stgh,psych_rsdntl_tx_adult,2021,0,2020,152199,2021,152765
Penobscot,stgh,psych_rsdntl_tx_adult,2021,0,2010,153923,2022,153704
Penobscot,stgh,psych_rsdntl_tx_adult,2021,0,2010,153923,2021,152765
Penobscot,stgh,psych_rsdntl_tx_ped,2021,0,2020,152199,2022,153704
Penobscot,stgh,psych_rsdntl_tx_ped,2021,0,2020,152199,2021,152765
Penobscot,stgh,psych_rsdntl_tx_ped,2021,0,2010,153923,2022,153704
Penobscot,stgh,psych_rsdntl_tx_ped,2021,0,2010,153923,2021,152765
Penobscot,stgh,rural_hlth_clincs,2021,1,2020,152199,2022,153704
Penobscot,stgh,rural_hlth_clincs,2021,1,2020,152199,2021,152765
Penobscot,stgh,rural_hlth_clincs,2021,1,2010,153923,2022,153704
Penobscot,stgh,rural_hlth_clincs,2021,1,2010,153923,2021,152765
Penobscot,stgh,psych_care,2021,0,2020,152199,2022,153704
Penobscot,stgh,psych_care,2021,0,2020,152199,2021,152765
Penobscot,stgh,psych_care,2021,0,2010,153923,2022,153704
Penobscot,stgh,psych_care,2021,0,2010,153923,2021,152765
Penobscot,stgh,substnc_use_inpat_care,2021,0,2020,152199,2022,153704
Penobscot,stgh,substnc_use_inpat_care,2021,0,2020,152199,2021,152765
Penobscot,stgh,substnc_use_inpat_care,2021,0,2010,153923,2022,153704
Penobscot,stgh,substnc_use_inpat_care,2021,0,2010,153923,2021,152765
Penobscot,stgh,substnc_use_ped_svc,2021,0,2020,152199,2022,153704
Penobscot,stgh,substnc_use_ped_svc,2021,0,2020,152199,2021,152765
Penobscot,stgh,substnc_use_ped_svc,2021,0,2010,153923,2022,153704
Penobscot,stgh,substnc_use_ped_svc,2021,0,2010,153923,2021,152765
Penobscot,stgh,substnc_use_outpt_svc,2021,2,2020,152199,2022,153704
Penobscot,stgh,substnc_use_outpt_svc,2021,2,2020,152199,2021,152765
Penobscot,stgh,substnc_use_outpt_svc,2021,2,2010,153923,2022,153704
Penobscot,stgh,substnc_use_outpt_svc,2021,2,2010,153923,2021,152765
Penobscot,stgh,substnc_use_php,2021,0,2020,152199,2022,153704
Penobscot,stgh,substnc_use_php,2021,0,2020,152199,2021,152765
Penobscot,stgh,substnc_use_php,2021,0,2010,153923,2022,153704
Penobscot,stgh,substnc_use_php,2021,0,2010,153923,2021,152765
Penobscot,sth,med_assistd_opid_tx,2021,2,2020,152199,2022,153704
Penobscot,sth,med_assistd_opid_tx,2021,2,2020,152199,2021,152765
Penobscot,sth,med_assistd_opid_tx,2021,2,2010,153923,2022,153704
Penobscot,sth,med_assistd_opid_tx,2021,2,2010,153923,2021,152765
Penobscot,sth,med_assistd_oth_subst_tx,2021,1,2020,152199,2022,153704
Penobscot,sth,med_assistd_oth_subst_tx,2021,1,2020,152199,2021,152765
